PurchaseOrderID OrderDate               TotalDue              Name                                               PrevOrderFromVendorAmt
570             2013-08-14 00:00:00.000 72090.3934            Professional Athletic Consultants                  95273.9288
657             2013-08-22 00:00:00.000 23183.5354            Professional Athletic Consultants                  72090.3934
736             2013-08-28 00:00:00.000 95273.9288            Professional Athletic Consultants                  23183.5354
819             2013-09-04 00:00:00.000 95273.9288            Professional Athletic Consultants                  95273.9288
902             2013-09-11 00:00:00.000 45358.8135            Professional Athletic Consultants                  95273.9288
993             2013-09-30 00:00:00.000 49915.1153            Professional Athletic Consultants                  45358.8135
1021            2013-10-10 00:00:00.000 95273.9288            Professional Athletic Consultants                  49915.1153
1148            2013-11-11 00:00:00.000 95273.9288            Professional Athletic Consultants                  95273.9288
1227            2013-11-22 00:00:00.000 95273.9288            Professional Athletic Consultants                  95273.9288
1306            2013-11-29 00:00:00.000 95273.9288            Professional Athletic Consultants                  95273.9288
1385            2013-12-09 00:00:00.000 95273.9288            Professional Athletic Consultants                  95273.9288
1464            2013-12-18 00:00:00.000 45358.8135            Professional Athletic Consultants                  95273.9288
1543            2013-12-25 00:00:00.000 49915.1153            Professional Athletic Consultants                  45358.8135
1622            2014-01-03 00:00:00.000 45358.8135            Professional Athletic Consultants                  49915.1153
1701            2014-01-15 00:00:00.000 49915.1153            Professional Athletic Consultants                  45358.8135
1780            2014-01-22 00:00:00.000 72090.3934            Professional Athletic Consultants                  49915.1153
1859            2014-01-31 00:00:00.000 23183.5354            Professional Athletic Consultants                  72090.3934
1938            2014-02-10 00:00:00.000 95273.9288            Professional Athletic Consultants                  23183.5354
2017            2014-02-17 00:00:00.000 95273.9288            Professional Athletic Consultants                  95273.9288
2096            2014-02-25 00:00:00.000 95273.9288            Professional Athletic Consultants                  95273.9288
2175            2014-03-03 00:00:00.000 95273.9288            Professional Athletic Consultants                  95273.9288
2254            2014-03-10 00:00:00.000 45358.8135            Professional Athletic Consultants                  95273.9288
2333            2014-03-19 00:00:00.000 49915.1153            Professional Athletic Consultants                  45358.8135
2412            2014-03-26 00:00:00.000 45358.8135            Professional Athletic Consultants                  49915.1153
2491            2014-04-03 00:00:00.000 49915.1153            Professional Athletic Consultants                  45358.8135
2570            2014-04-10 00:00:00.000 72090.3934            Professional Athletic Consultants                  49915.1153
